RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5628,59388645,Customer_5627,693,Spain,Male,58,9,55453.747300490904,3,0,1,164289.0029120199,0
5629,84954636,Customer_5628,592,Spain,Male,45,1,125582.30630539768,1,0,0,59162.17795557541,0
5630,85156920,Customer_5629,499,Germany,Female,38,9,104603.98220387551,2,1,1,53905.11009798402,0
5631,24136405,Customer_5630,850,Germany,Male,31,0,16172.974959288484,3,1,0,126878.41594452012,0
5632,33767091,Customer_5631,635,Spain,Male,21,3,38512.399723881674,2,1,0,62944.14104723505,0
5633,75534828,Customer_5632,617,Spain,Male,66,10,11537.216835196317,1,1,0,91996.98049813003,0
5634,36668885,Customer_5633,661,Spain,Female,34,0,10740.379872078842,2,0,1,97276.88155829233,0
5635,69233322,Customer_5634,625,Spain,Female,31,1,93392.7825149875,4,1,1,50215.30003810146,0
5636,47562578,Customer_5635,662,Spain,Male,38,10,56699.995434963384,2,1,1,23209.65129776902,0
5637,41281095,Customer_5636,778,Spain,Female,40,4,68900.10575367167,2,1,1,156033.20458087456,0
5638,12361331,Customer_5637,637,France,Male,69,6,98809.21193584881,1,0,1,159218.99950098927,1
5639,95044423,Customer_5638,533,France,Female,40,9,24350.328778302068,2,1,0,124323.2217912894,0
5640,71394671,Customer_5639,633,France,Female,84,3,38482.360128948276,2,1,0,39586.63518007922,1
5641,14348530,Customer_5640,603,Germany,Female,45,9,70008.35600634204,1,0,0,101308.47749617204,0
5642,51837593,Customer_5641,792,Spain,Male,75,5,7621.645249471285,2,1,0,45104.95187915015,0
5643,82265622,Customer_5642,767,Germany,Female,58,5,134256.4018878953,2,0,0,177623.44440522004,1
5644,53484059,Customer_5643,660,Germany,Male,50,0,31556.689070579017,1,0,0,142959.96555408146,1
5645,95543663,Customer_5644,522,Germany,Male,68,10,80636.15077092288,3,0,0,17499.472204049307,0
5646,60394662,Customer_5645,527,France,Female,61,7,250000.0,3,1,1,11901.863961659528,0
5647,38875186,Customer_5646,651,Spain,Male,54,1,48378.57202157767,2,1,1,196932.49203893795,1
5648,33254222,Customer_5647,683,Spain,Female,79,4,18159.996145802317,3,1,0,19095.31537682921,1
5649,66242142,Customer_5648,612,Germany,Male,37,2,18292.441203989452,1,0,0,174719.43661813482,0
5650,28012598,Customer_5649,601,France,Male,30,5,4670.678536242757,2,1,0,191667.4875064253,0
5651,74384973,Customer_5650,590,Germany,Male,34,10,109280.25832314031,2,1,1,69635.97086421947,1
5652,82337162,Customer_5651,647,Germany,Female,71,0,26050.11738088826,1,1,1,113351.88850568609,1
5653,64864537,Customer_5652,411,Spain,Male,66,10,14221.427532854848,3,1,0,133562.28817254168,0
5654,71912105,Customer_5653,539,France,Female,37,0,93802.5910295628,2,1,0,109638.4944821453,0
5655,42502170,Customer_5654,587,Spain,Male,18,3,27735.99144129733,2,0,1,51813.03854975496,0
5656,54362533,Customer_5655,770,Germany,Male,41,3,68809.78415980843,2,0,0,121094.91307329803,0
5657,17775679,Customer_5656,568,Spain,Male,29,1,40573.97056243561,2,1,0,60322.62156510599,0
5658,19929645,Customer_5657,668,Germany,Male,37,4,30502.121893798485,2,1,0,42678.86606404437,1
5659,30809587,Customer_5658,672,France,Female,29,8,50417.005359919865,2,0,0,106830.75503998484,1
5660,95417897,Customer_5659,779,Spain,Male,20,1,28243.222225209996,2,1,1,81674.06675298931,0
5661,45569506,Customer_5660,776,Spain,Male,73,0,153343.1872243718,2,0,0,16752.10365749935,1
5662,68077511,Customer_5661,644,Spain,Male,34,5,5688.38945293104,2,0,1,190511.09110836728,0
5663,98606138,Customer_5662,602,Spain,Male,66,6,2296.3197196103124,3,1,1,19040.624753495104,0
5664,55905971,Customer_5663,583,Spain,Female,41,10,39115.338065729215,1,1,1,181708.48915043054,0
5665,59270645,Customer_5664,625,France,Male,28,0,14232.114513583118,3,1,1,47335.080136007266,1
5666,90037806,Customer_5665,606,France,Female,52,10,102113.24024346958,1,0,0,38315.42908455244,1
5667,62134150,Customer_5666,705,Spain,Male,39,3,32705.989480150318,2,0,1,24618.765522990296,0
5668,78571402,Customer_5667,692,Germany,Female,41,1,22728.737763487883,2,0,0,91792.47435891835,1
5669,16379878,Customer_5668,709,Germany,Female,47,10,33399.082920617635,4,1,0,122155.2378477246,0
5670,20463128,Customer_5669,775,Spain,Male,32,1,18584.996366342053,1,1,1,181855.21056162124,1
5671,65541643,Customer_5670,836,Spain,Female,20,6,26713.39564214003,2,0,0,159249.35837903226,0
5672,71152921,Customer_5671,662,France,Male,44,7,62947.17222565982,2,1,0,41661.73100493431,0
5673,97820133,Customer_5672,759,France,Male,59,2,149650.47978020547,2,0,0,43188.22498838724,0
5674,73872938,Customer_5673,614,Spain,Female,31,5,34756.22605289378,1,0,1,13125.445801556001,0
5675,27509938,Customer_5674,768,Spain,Male,47,4,28998.81576197923,2,0,1,141176.32742620545,0
5676,31857908,Customer_5675,756,Germany,Male,67,1,114172.26157351829,1,1,0,14881.163811975563,1
5677,99911341,Customer_5676,750,France,Female,43,7,1701.1259265142678,1,1,1,37691.08014104667,1
5678,68576692,Customer_5677,659,Spain,Male,46,10,26973.41481947349,2,1,0,131139.5362847083,0
5679,24058071,Customer_5678,583,France,Male,45,3,45134.381497393064,3,1,0,39899.14391046214,1
5680,86698319,Customer_5679,510,Spain,Female,34,10,68845.97202625555,3,0,1,40454.64657607642,1
5681,37616524,Customer_5680,645,Spain,Female,30,2,12725.676721881968,1,0,0,55675.12741563753,0
5682,80984280,Customer_5681,803,Spain,Male,30,3,42535.44110001958,2,1,0,84172.67807302109,1
5683,98924540,Customer_5682,619,Spain,Male,50,5,62655.24784877126,1,1,0,13070.004261154409,0
5684,72738549,Customer_5683,728,Germany,Female,56,1,53539.58687219696,2,0,1,152149.1412075411,0
5685,90969656,Customer_5684,734,Spain,Male,57,10,64095.778544024586,2,1,1,157379.48870842217,0
5686,93377781,Customer_5685,621,Germany,Female,39,8,81441.6288260049,2,1,1,80684.07985779192,0
5687,23398275,Customer_5686,781,Germany,Male,61,10,35776.83663828241,2,0,1,161957.7188224536,0
5688,99924682,Customer_5687,359,Spain,Female,49,4,4931.3035080206,3,0,1,65240.11421906626,0
5689,36859824,Customer_5688,527,France,Male,46,10,4286.9387505737695,2,1,1,197296.58966498254,0
5690,95276678,Customer_5689,558,France,Male,18,5,146773.02402650425,2,1,1,86522.34495987897,0
5691,81655789,Customer_5690,568,Spain,Female,32,3,84855.12627447618,3,1,0,137595.70988158748,0
5692,35897482,Customer_5691,683,Spain,Male,22,10,108352.97500126528,1,0,0,72338.11639079856,1
5693,92556904,Customer_5692,679,Spain,Female,54,2,198174.5511997185,2,0,1,96526.33521492804,0
5694,13775702,Customer_5693,689,France,Female,46,3,104135.57615923701,2,0,0,133124.47247421963,0
5695,47644716,Customer_5694,709,France,Female,28,0,88397.55891801827,3,1,1,77063.10568168528,0
5696,33547377,Customer_5695,554,Spain,Male,49,10,79980.8959542675,2,1,0,135292.61981123337,0
5697,84007274,Customer_5696,528,France,Male,23,1,22438.4317629053,1,1,0,39097.771507272126,1
5698,12455918,Customer_5697,689,Germany,Female,29,1,236506.3150074318,4,0,1,102728.91567604266,0
5699,18053048,Customer_5698,586,France,Female,34,0,58573.71315374449,3,0,0,62995.75174974316,0
5700,22194329,Customer_5699,492,France,Female,53,3,18834.280465816897,3,1,0,184925.02951277993,0
5701,24042008,Customer_5700,747,Spain,Male,65,1,17662.677879798357,2,1,0,166965.47394339924,1
5702,71086560,Customer_5701,789,Germany,Female,36,6,126662.83854922856,2,0,0,103419.79523983963,0
5703,35476259,Customer_5702,805,Spain,Female,64,1,21597.01848102074,4,0,0,97076.32705670924,1
5704,52101517,Customer_5703,668,France,Male,45,6,3173.169793696753,2,1,0,168714.9019153321,0
5705,34365389,Customer_5704,712,Germany,Female,48,1,41950.29781321926,1,1,0,141671.56495363207,1
5706,17955229,Customer_5705,786,Spain,Male,44,1,127513.95115385004,4,0,0,140328.33478314176,0
5707,64062018,Customer_5706,585,France,Female,42,8,40138.95089313365,2,1,0,114881.34493358117,0
5708,71158095,Customer_5707,761,Germany,Female,51,2,122050.12516429072,1,1,1,174059.9838022313,0
5709,97574253,Customer_5708,677,Spain,Female,56,0,131676.29563267122,2,0,1,47290.48168445128,0
5710,57152541,Customer_5709,741,Germany,Male,31,10,146240.10832416237,1,0,0,173970.7919987055,0
5711,25239667,Customer_5710,668,France,Male,42,0,66668.87983065113,2,1,1,109697.71443780456,0
5712,72648941,Customer_5711,779,Spain,Male,70,0,90165.7694322383,3,0,1,128648.58496604089,0
5713,45534839,Customer_5712,672,France,Female,47,2,22771.5373604088,2,1,1,192912.0321397303,0
5714,83252056,Customer_5713,501,Germany,Female,49,0,7876.871482092513,2,0,1,91566.11410220429,0
5715,46832178,Customer_5714,795,France,Female,62,0,57071.71215589403,3,1,1,137447.91164035664,0
5716,10801125,Customer_5715,555,Germany,Female,37,9,797.8709219389044,3,0,1,109959.38663690649,0
5717,62718185,Customer_5716,775,Spain,Male,44,0,47015.14834966148,2,0,1,187106.26363116322,1
5718,96884858,Customer_5717,640,France,Female,57,0,8076.710256734217,2,1,1,103462.3712112227,0
5719,24775854,Customer_5718,767,Spain,Female,63,10,8607.033417630277,4,1,0,59844.28406289027,0
5720,29470911,Customer_5719,763,Spain,Male,18,2,153469.90018884998,1,0,1,102536.84044688004,0
5721,95654773,Customer_5720,693,Spain,Female,33,0,76731.87806766744,2,0,0,184308.77534814866,1
5722,86807487,Customer_5721,700,Spain,Male,30,4,77722.32776938271,2,1,1,105924.6303816446,0
5723,15254230,Customer_5722,692,France,Female,43,0,38873.60422571334,1,1,0,39121.58603009389,1
5724,47411032,Customer_5723,448,France,Male,31,2,39987.28601845619,2,1,1,113629.02951257142,0
5725,22901865,Customer_5724,661,Spain,Female,54,4,27084.329190859684,2,1,1,84613.25497270377,1
5726,60433542,Customer_5725,538,Spain,Male,47,10,42734.61394049341,1,0,0,134008.02591797608,0
5727,54476240,Customer_5726,667,Germany,Male,58,1,66345.79080008197,2,0,1,57059.68578211533,1
5728,83297617,Customer_5727,535,Spain,Female,59,7,15488.91247969426,2,1,0,72309.33650042492,1
5729,53547632,Customer_5728,531,Germany,Female,55,0,22753.695947391087,1,1,1,108912.82670354741,1
5730,47221001,Customer_5729,810,Germany,Male,39,2,51203.22849632419,3,0,1,33872.68905698559,0
5731,63560760,Customer_5730,756,Spain,Male,46,1,36433.1881866839,2,0,0,51248.07103618442,1
5732,44603398,Customer_5731,649,France,Female,38,3,128396.23398703395,3,1,0,162563.9096903588,1
5733,92620796,Customer_5732,668,Germany,Male,24,2,129316.1248347283,2,1,0,188540.70557926898,1
5734,84984753,Customer_5733,625,France,Female,59,10,30709.585715790872,1,0,1,194252.31699912617,0
5735,79198496,Customer_5734,706,Spain,Female,43,10,44946.300812265246,1,0,0,188171.8453656772,0
5736,17834112,Customer_5735,582,Spain,Female,22,4,250000.0,3,0,0,189068.20187100078,0
5737,37006699,Customer_5736,749,Spain,Female,53,0,131791.4553378296,2,0,1,166285.09601016744,0
5738,81908276,Customer_5737,624,Spain,Female,41,4,18218.490761824323,4,1,1,150180.7283046906,0
5739,93199163,Customer_5738,608,Germany,Female,18,7,24661.660610253635,3,1,0,55267.341012460995,1
5740,37534241,Customer_5739,652,Germany,Male,24,0,6537.881913074072,1,0,0,94811.73754716078,0
5741,39361667,Customer_5740,590,France,Female,34,2,84949.09782662736,3,1,0,86566.32978526651,1
5742,77068816,Customer_5741,682,France,Male,48,0,28583.035269004915,1,0,1,149187.6372018208,1
5743,55949429,Customer_5742,596,Germany,Female,56,1,57686.57107659115,2,0,1,101152.69134787572,0
5744,56016582,Customer_5743,696,Spain,Female,56,0,109622.35346868112,2,1,1,79446.15099845162,0
5745,16355421,Customer_5744,771,France,Female,54,10,135607.70246308314,1,0,0,164962.9786310377,0
5746,95449905,Customer_5745,578,Germany,Male,44,0,29518.687712642946,1,0,1,152873.36317133822,1
5747,30805820,Customer_5746,636,France,Female,70,0,20311.570481882525,2,1,0,81074.63773821684,0
5748,72198050,Customer_5747,696,Germany,Female,55,10,141555.7324577935,2,0,0,90589.70611738513,1
5749,17433980,Customer_5748,606,Spain,Female,48,3,36006.57004219352,2,1,0,179868.22678122958,0
5750,28301847,Customer_5749,696,Germany,Female,53,7,129447.09610775512,2,0,0,149627.56480327676,0
5751,71065507,Customer_5750,705,France,Male,39,1,12168.024150621817,2,0,0,141583.47872324922,0
5752,48778801,Customer_5751,758,Germany,Male,44,3,182204.21748419545,2,0,1,145675.8131423031,0
5753,82070778,Customer_5752,589,France,Female,18,0,49496.66134146503,2,1,0,30862.2521963352,0
5754,24390554,Customer_5753,555,France,Female,39,2,13986.772646432351,3,0,0,117753.93915458003,1
5755,17595853,Customer_5754,619,France,Male,71,4,57439.833287992995,4,1,0,66413.76902424381,0
5756,78015259,Customer_5755,553,Spain,Female,47,3,153025.78305010786,3,1,1,27570.84953948042,0
5757,74750075,Customer_5756,706,Spain,Male,46,2,36989.286661222926,1,1,1,149323.95955042457,1
5758,26188828,Customer_5757,533,Germany,Male,59,7,14706.728453738831,2,1,1,68926.00160311675,1
5759,89325711,Customer_5758,850,Germany,Male,50,3,64450.07963118147,2,0,0,70004.23733873063,0
5760,18288515,Customer_5759,779,France,Male,33,5,134893.90367641795,3,0,0,132139.32348650944,1
5761,98691108,Customer_5760,651,Spain,Male,45,1,9702.970341970597,2,1,1,137114.64765418065,0
5762,87805072,Customer_5761,736,Germany,Male,27,9,3171.754405314515,2,0,0,100903.67893226308,1
5763,18884527,Customer_5762,486,Germany,Male,47,2,4345.504904657048,2,0,1,116428.71844054645,0
5764,38447661,Customer_5763,850,Spain,Female,32,3,19649.97499139867,1,1,0,171521.7561832633,0
5765,32048729,Customer_5764,590,France,Male,58,2,549.659353405962,2,0,0,31762.35079617203,0
5766,15005231,Customer_5765,637,Germany,Female,37,10,41984.48625865635,1,1,0,23900.292959260747,0
5767,20698216,Customer_5766,464,France,Female,32,10,89737.42370817048,1,0,1,135227.1570125047,0
5768,78456067,Customer_5767,698,Spain,Female,43,1,92959.1676347868,2,1,1,125348.37746726621,1
5769,66998429,Customer_5768,539,Spain,Male,50,6,75941.85438828311,1,1,0,46616.7169836803,0
5770,85964061,Customer_5769,660,Germany,Male,26,0,26344.59340013171,1,1,0,109915.82160502237,1
5771,20781973,Customer_5770,595,Germany,Male,37,0,99867.76803338052,2,1,1,152074.8069123284,0
5772,44741450,Customer_5771,542,Spain,Female,46,9,64437.930679754514,3,0,1,149444.3150266048,0
5773,53635777,Customer_5772,569,France,Female,65,0,148092.85222069075,2,0,0,123824.60668008628,1
5774,31874795,Customer_5773,672,France,Female,18,0,48757.36929631544,2,0,1,36164.808235725985,1
5775,50966411,Customer_5774,521,Spain,Female,54,4,14897.295082548606,2,0,1,68864.1606308111,1
5776,79376221,Customer_5775,575,Germany,Male,39,8,75518.0426307604,2,0,1,88038.98705941848,0
5777,78908835,Customer_5776,716,Spain,Female,37,1,12258.148360920888,3,1,1,160098.00353538574,1
5778,19532945,Customer_5777,850,Germany,Male,34,0,247556.98260364297,1,0,1,114043.87471967681,0
5779,43059070,Customer_5778,697,France,Female,39,0,91123.78773054495,2,0,1,149725.80310591238,1
5780,24517702,Customer_5779,558,Germany,Male,54,0,105893.03515209068,2,0,0,185580.892614484,1
5781,55525374,Customer_5780,613,France,Female,36,0,85286.3081316969,3,0,0,129137.62352266545,1
5782,10573881,Customer_5781,653,Spain,Male,69,10,7698.944730677492,2,0,1,56267.45846390676,0
5783,91602393,Customer_5782,615,Germany,Female,54,0,46953.682452826375,3,0,1,37885.59169441619,1
5784,19407062,Customer_5783,740,France,Male,47,4,79040.54047011031,1,0,1,11690.247274426405,0
5785,66628313,Customer_5784,671,Germany,Male,42,10,19539.6439026182,2,1,1,44677.078148085355,0
5786,99779948,Customer_5785,740,France,Male,62,4,85340.96823476093,2,1,0,62308.520294736336,1
5787,92188677,Customer_5786,618,France,Female,65,0,128562.17863037194,2,1,0,62415.525423795065,1
5788,24242373,Customer_5787,782,Spain,Male,27,4,24111.528650874352,3,0,0,137268.9047383005,0
5789,51163819,Customer_5788,633,Spain,Male,34,10,16698.584966371604,2,1,1,39893.68072172324,0
5790,48807239,Customer_5789,552,Germany,Male,54,1,161021.2209460251,2,1,1,93629.82270531538,0
5791,97764631,Customer_5790,850,France,Male,59,1,390.6023284095034,2,0,0,12512.692120011996,1
5792,13301394,Customer_5791,467,Spain,Male,40,1,22153.07349268297,3,1,0,60791.88343234203,1
5793,79936228,Customer_5792,576,Germany,Female,33,3,39157.975705405464,3,1,1,19322.83997646423,0
5794,80463377,Customer_5793,587,Spain,Male,46,1,83665.03573704431,3,0,1,145271.88822734036,0
5795,87933150,Customer_5794,850,Germany,Female,67,6,250000.0,1,0,0,78340.74501111101,1
5796,55069853,Customer_5795,830,Spain,Male,45,5,34750.150770591536,2,1,0,102040.08293648773,0
5797,78722424,Customer_5796,799,Spain,Female,26,2,222913.96439407175,1,0,1,155048.81846453663,0
5798,96179753,Customer_5797,616,France,Female,46,6,34269.625209811195,2,1,0,174166.15278068502,0
5799,63807136,Customer_5798,850,France,Female,56,0,89188.52081342811,1,1,1,108931.35451897126,1
5800,30080139,Customer_5799,686,Spain,Female,43,6,13557.239434799512,3,1,1,134007.56728021178,1
5801,65975541,Customer_5800,747,France,Female,63,4,46270.628885794664,3,1,0,150250.0823881468,0
5802,69147144,Customer_5801,667,Spain,Female,57,4,153754.9068875333,1,0,0,65342.279421425206,0
5803,65436107,Customer_5802,645,Germany,Male,44,0,28924.066218659766,3,0,0,144838.82866189748,0
5804,18103670,Customer_5803,624,Spain,Male,45,4,8336.846517994132,1,1,0,134743.81539462568,1
5805,44104860,Customer_5804,629,Spain,Male,18,3,55472.849667843235,2,0,0,95063.10625849271,0
5806,28866922,Customer_5805,710,Germany,Male,63,3,43424.094219275496,3,0,1,75788.41301430992,1
5807,40836413,Customer_5806,686,Germany,Female,40,1,19557.529487516236,2,1,1,195029.32372359728,0
5808,43467508,Customer_5807,646,France,Female,39,0,177028.16345788352,1,0,1,197414.37178946723,0
5809,20117390,Customer_5808,800,Germany,Female,36,2,69038.73699684208,3,1,0,142548.82309870573,0
5810,81414529,Customer_5809,353,France,Male,51,2,31983.305131328747,2,1,1,83965.59002837879,0
5811,91417907,Customer_5810,700,Spain,Male,28,2,250000.0,3,0,0,153180.31187349115,0
5812,35562996,Customer_5811,721,Germany,Female,30,4,11099.766783278827,3,0,0,139559.42441222566,0
5813,19003281,Customer_5812,764,Spain,Male,44,1,141266.685963331,3,0,0,114265.46654202558,1
5814,34529154,Customer_5813,643,France,Female,35,1,19663.252393353367,2,1,0,36426.595510591986,1
5815,17660678,Customer_5814,670,Germany,Female,50,3,20534.11387104974,4,0,1,189931.7588244791,0
5816,45284715,Customer_5815,748,France,Male,36,4,51710.87366734555,3,1,0,55442.138746775236,1
5817,19142693,Customer_5816,799,France,Female,68,4,81340.32834789115,2,1,0,85679.50397900518,0
5818,31807008,Customer_5817,619,Germany,Male,55,10,87950.8471027939,3,1,1,76100.64733899699,0
5819,83498554,Customer_5818,676,Germany,Male,55,7,1678.2093544955253,3,0,1,40556.10858409296,1
5820,50320606,Customer_5819,817,France,Male,35,0,25355.599071256027,3,0,1,16205.758946255786,0
5821,44306425,Customer_5820,437,Germany,Male,81,4,81044.09501566188,1,1,1,186766.38120103272,0
5822,25678986,Customer_5821,580,France,Female,38,2,165365.01363238133,1,1,0,150907.54384173773,1
